X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
1301673.99991436,264922.000136852,5369,508,8623,660,Juanita Elementary School,Juanita,9635 NE 132nd St,98034
1288216.99992552,191052.999909267,5370,1025,512278,660,Emerson Elementary School,Emerson,9709 60th Ave S,98118
1299826.99999945,143858.000139356,5371,373,801991,660,East Hill Elementary School,East Hill,9825 S 240th St,98031
1305509.99814786,229019.218924195,5372,1503,106214,330,Blood Bank-Bellevue,Blood Bank - Bellevue,1021 112th Ave NE,98004
1271137.08067335,213435.331128776,5373,352013,0000000,350,Delicious Authorithai (Kc250) @ 1721 1St Ave S,Delicious Authorithai (Kc250),3201 4TH AVE S #B,98134
1275063.21783419,214795.84087494,5374,352015,0000000,350,Delite Bakery,Delite Bakery,2701 15TH AVE S,98144
1264010.11428428,192809.848429695,5375,352017,0000000,350,Delridge Bakery,Delridge Bakery,9427 17TH AVE SW,98106
1262614.21714169,211158.350774601,5376,352018,0000000,350,Delridge Deli Mart,Delridge Deli Mart,3861 DELRIDGE WAY SW,98106
1262643.24168994,205788.758495435,5377,352019,0000000,350,Delridge Food Mart,Delridge Food Mart,5235 DELRIDGE WAY SW,98106
1277556.51566911,244778.328482017,5378,352022,0000000,350,Delta Gamma,Delta Gamma,2012 NE 45TH ST,98105
1277322.28844728,244943.331432849,5379,352024,0000000,350,Delta Tau Delta,Delta Tau Delta,4524 19TH AVE NE,98105
1306754.03601411,227912.538722858,5380,352028,0000000,350,Denny'S,Denny'S,649 116TH AVE NE,98004
1273244.37665561,109354.152152434,5381,352029,0000000,350,Denny'S #7546,Denny'S #7546,34726 16TH AVE S,98003
1271354.13962243,214428.11884135,5382,352030,0000000,350,Denny'S #8665,Denny'S #8665,2762 4TH AVE S,98134
1269212.70591319,175018.904024765,5383,352031,0000000,350,Denny'S Inc #7860,Denny'S Inc #7860,14821 1ST AVE S,98168
1317390.90122327,232701.480260432,5384,352032,0000000,350,Denny'S Inc #7864,Denny'S Inc #7864,2233 148TH AVE NE,98007
1278447.43974027,162526.448038608,5385,352033,0000000,350,Denny'S Inc #7865,Denny'S Inc #7865,18623 INTERNATIONAL BL,98188
1295049.15916145,147421.5589571,5386,352034,0000000,350,Denny'S Inc #7871,Denny'S Inc #7871,1246 N CENTRAL AVE,98032
1278535.4408766,167125.611740515,5387,352035,0000000,350,Denny'S Inc. #7875,Denny'S Inc. #7875,17206 INTERNATIONAL BL,98188
1270640.51211269,225217.461107776,5388,1892,438353,360,Vintage Park Hotel,Vintage Park H,5th Ave & Spring St,98101
1264695.66901553,241468.364957601,5389,898,0000000,600,Fremont Canal Park,Fremont Canal Park,N Canal St & Phinney Ave N,98103
1278853.22600219,168103.68983686,5390,1725,401077,360,Heritage Inn-Airport,Heritage Inn Airport,16838 Pacific Hwy S,98188
1341798.23101744,200134.60051243,5391,2417,572535,64,Issaquah Post Office,Issaquah Post Office,400 NW Gilman Blvd,98027
1282770.83693336,229308.894854024,5392,6007015,0000000,600,Stevens Triangle,Stevens Triangle,Dorffel Dr E and E John St,98112
1270860.99986069,223468.96886985,5393,866,0000000,510,Pioneer Square Tunnel Station,Pioneer Square Station,James St & 3rd Ave,98104
1270384.13500078,148802.225159019,5394,6005314,0000000,600,South Marina Park,South Marina Park,S 227th St and Dock Ave S,98178
1309441.94992961,238120.664960101,5395,166,0000000,600,Pikes Peak Greenbelt Park,Pikes Peak Greenbelt Park,122nd Ave NE & NE 39th St,98005
1266198.1154857,230362.479689106,5396,1821,439725,240,Seattle Center,Seattle Center,205 Harrison St,98109
1265997.55387895,227064.84291169,5397,1772,442639,630,Pier 67,Pier 67,Alaskan Way & Wall St,98121
1277185.48163427,257666.195750847,5398,976,0000000,600,Sacajawea Playground,Sacajawea Playground,1800 NE 94th St,98115
1273048.36195578,225956.371047273,5399,1489,762460,330,Arnold Medical Center,Arnold Medical Center,1221 Madison St,98104
1269134.19589961,182369.272854194,5400,6002556,0000000,600,Puget Sound Park,Puget Sound Park,1st Ave S and 126th St SW,98146
1265839.51351261,247560.153955102,5401,2127,839425,600,Zoo,Woodland Park Zoo,5500 Phinney Ave N,98103
1259799.82217994,201030.614140347,5402,2718,486624,600,High Point Community Center,High Point Community Center,6920 34th Ave SW,98126
1264742.64890844,246735.223846436,5403,6007104,0000000,600,Cascade Place,Cascade Place,Palmer Ct NW,98103
1265105.17902328,255815.155161604,5404,2043,835450,530,Bartell Drugs-Greenwood,Bartell Drugs-Greenwood,120 N 85th St,98103
1272558.72809252,283529.388118848,5405,2106,120489,530,Shoreline Sr Actvty Ctr,Shoreline Sr Actvty Ctr,18560 1st Ave NE,98155
1269664.42154519,227619.028811187,5406,2340,840199,360,Hotel Max,Hotel Max,620 Stewart St,98191
1285338.63593161,193490.837881356,5407,1036,530868,390,Rainier Beach Library,Rainier Beach Lib,9125 Rainier Ave S,98118
1268971.62503052,224132.328107432,5408,2308,0000000,630,Pier 55,Pier 55,Alaskan Way & Spring St,98104
1319402.32600619,196573.89109844,5409,6005114,0000000,600,Tralee Park,Tralee Park,212th Ave SE and SE 13th Pl,00000
1275797.30298018,151946.955090016,5410,2740,386196,600,Des Moines Senior Center,Des Moines Senior Center,2045 S 216th St,98198
1284175.62415002,161553.783973441,5411,1330,398703,180,SeaTac City Hall,SeaTac CH,4800 S 188th St,98188
1309882.17870794,212220.175094515,5412,176,114782,690,Marketplace @ Factoria ,Marketplace @ Factoria ,4055 Factoria Square Mall SE,98006
1282532.0001407,268135.999942437,5413,6600697,254353,664,Cedar Park Elementary School,Cedar Park,13224 37th Ave NE,98125
1269282.00006594,257186.999858856,5414,2148,269619,664,Licton Springs K-8 School,Licton Springs,1330 N 90th St,98103
1322896.41219386,248743.982952267,5415,350853,0000000,350,Bill The Butcher,Bill The Butcher,7990 Leary WAY NE 400,98052
1257631.75630611,247672.335161194,5416,350865,0000000,350,Bing Of Fire @ Route 727-410-4671,Bing Of Fire (Kc230),2315 NW MARKET ST,98107
1302318.38314003,225531.659954444,5417,350868,0000000,350,Bis On Main,Bis On Main,10213 MAIN ST,98004
1349240.0986796,115080.281776264,5418,350891,0000000,350,Black Diamond Eagles,Black Diamond Eagles,32618 RAILROAD AVE,98010
1300398.25082543,177911.080655098,5419,350918,0000000,350,Blossom Vegetarian,Blossom Vegetarian,305 BURNETT AVE S # B,98057
1297406.32176994,185258.38256152,5420,350939,0000000,350,Blue Stars Food Mart,Blue Stars Food Mart,11463 RAINIER AVE S,98178
1273745.92716169,198645.901390105,5421,350974,0000000,350,Boeing Co. - Plant Ii / Plaza 99,Boeing Company Plant Ii / Plaza 99,2 122 IASL BLDG,98124
1280697.79022644,142121.323494598,5422,350989,0000000,350,Bombay-Fiji Bazaar,Bombay-Fiji Bazaar,24700 MILITARY RD #104,98032
1269337.56163462,225173.957913935,5423,350994,0000000,350,Bon Appetit,Bon Appetit,1301 2ND AVE,98101
1320575.42011669,228144.900134772,5424,9010004,117098,901,Crossroads Shopping Center Ballot Drop Box,Crossroads Shopping Center (120),15600 NE 8th St,98008
1302754.25989294,280783.950040191,5425,9010005,1007604,901,Bothell City Hall Ballot Drop Box,Bothell City Hall (060),18415 101st Ave NE,98011
1353504.18004644,76427.0700408518,5426,9010010,394666,901,Enumclaw Library Ballot Drop Box,Enumclaw Library (130),1700 1st St,98022
1378634.99002095,209229.560012773,5427,9010011,90309,901,Fall City Library Ballot Drop Box,Fall City Library (150),33415 SE 42nd PL,98024
1269942.23004469,114474.420127109,5428,9010012,712916,901,Federal Way City Hall Ballot Drop Box,Federal Way City Hall (160),33325 8th Ave S,98003
1343759.12014027,195770.330041528,5429,9010013,571758,901,Issaquah City Hall Ballot Drop Box,Issaquah City Hall (220),130 E Sunset Way,98027
1275846.25006078,242983.500050694,5430,9010034,13965,901,UW Campus-Schmitz Hall Ballot Drop Box,University of Washington Campus (500),1410 NE Campus Pkwy,98195
1273440.18991227,228573.609907269,5431,9010038,836506,901,Seattle Central College Ballot Drop Box,Seattle Central College (430),1701 Broadway,98122
1277706.44614352,182274.022060439,5432,1276,0000000,600,Hilltop Park,Hilltop Park,24th Ave S & S 128th St,98168
1311698.33386828,232074.846015021,5433,1678,143875,60,La Plaza East,La Plaza East,13000 Northup Way,98005
1253583.6249667,118881.219056264,5434,90031,0000000,90,Twin Lakes Neighborhood,Twin Lakes,SW 320th St & 47th Ave SW,98023
1341034.99993236,198103.999914855,5435,358,2415,660,Issaquah Valley Elementary School,Issaquah Valley,555 NW Holly St,98027
1267623.0001031,184734.000080109,5436,1201,831172,662,New Start High School,New Start,614 SW 120th St,98146
1292531.00015578,111311.999942765,5437,6600519,47,665,Auburn Maint/Ops/Trans Center,Auburn MOT,615 15th St SW,98001
1277083.99988186,221214.999952599,5438,1191,452159,660,Giddens School,Giddens,620 20th Ave S,98144
1296148.00013961,103242.000006691,5439,6600534,57,661,Mt. Baker Middle School,Mt. Baker,620 37th St SE,98002
1294522.00011078,143827.999871269,5440,6600644,616921,661,Mill Creek Middle School,Mill Creek,620 Central Ave N,98032
1288230.99989752,248999.000158772,5441,979,834819,660,Sand Point School,Sand Point,6208 60th Ave NE,98115
1288231.99989553,248999.000158772,5442,6600699,834819,660,Sand Point Elementary School,Sand Point,6208 60th Ave NE,98115
1314667.99984494,227555.00006786,5443,163,98414,660,Cedar Park Christian International School,Cedar Park Christian Intl,625 140th Ave NE,98005
1288639.22414669,172214.511995777,5444,650073,607737,65,Tukwila Police Department,Tukwila PD,6200 Southcenter Blvd,98188
1234784.23507211,164188.565121189,5445,6005120,0000000,600,Island Center Forest Natural Area,Island Center Forest Natural Area,SW 188th St and 111th Ave SW,98070
1303691.91746645,229460.518566519,5446,352149,0000000,350,Domino'S Pizza #7157,Domino'S Pizza #7157,10575 NE 12TH ST,98004
1279218.99987695,199508.000059605,5447,921,765816,660,Van Asselt Elementary School,Van Asselt,7201 Beacon Ave S,98108
1343903.61099303,85556.3631339371,5448,300,0000000,120,Enumclaw Cemetery,Enumclaw Cemetary,SE 416th St & 236th Ave SE,98022
1301310.0252486,253815.578124017,5449,350383,0000000,350,Artesano Coffee Company,Artesano Market Street Espresso,1431 MARKET ST,98033
1304388.55518077,229070.169609681,5450,350576,0000000,350,Bar Code,Bar Code,1020 108TH AVE NE #100,98004
1304628.17609261,240679.584054857,5451,453,0000000,600,Central Houghton Park,Central Houghton Park,NE 47th St & 108th Ave NE,98033
1286914.61145419,168327.759270608,5452,350510,0000000,350,Bai Tong Thai Restaurant,Bai Tong Thai Restaurant,16876 SOUTHCENTER PKWY,98188
1274746.97699685,222800.877030194,5453,350511,0000000,350,Bailey-Gatzert Elementary,Bailey Gatzert Elementary,1301 E YESLER WAY,98122
1273658.78954069,231391.214508265,5454,350512,0000000,350,Bait Shop,Bait Shop,606-B BROADWAY AVE E,98102
1274974.85679044,215665.305999517,5455,350513,0000000,350,Baja Bistro,Baja Bistro,2414 BEACON AVE S,98144
1296596.97233878,163836.670155689,5456,350515,0000000,350,Baja Fresh Mexican Grill,Baja Fresh Mexican Grill,8821 S 180TH ST,98032
1304169.76920103,226033.618268102,5457,350516,0000000,350,Bake'S,Bake'S,155 108TH AVE NE,98004
1267882.14033286,173874.378754765,5458,351158,0000000,350,Burien Press,Burien Press,423 SW 152ND ST,98166
1261430.72508611,257985.509744763,5459,351161,0000000,350,Burrito Loco Taqueria,Burrito Loco Taqueria,9211 HOLMAN RD NW,98117
1291941.75494319,272271.47133027,5460,351169,0000000,350,Butcher Shop Cafe,Butcher Shop Cafe,15022 JUANITA DR NE,98028
1264918.45892428,240521.245460764,5461,351174,0000000,350,Byen Bakeri,Byen Bakeri,15 NICKERSON ST STE D,98109
1273534.40625927,231270.148477435,5462,351177,0000000,350,Byzantion Restaurant,Byzantion Restaurant,601 BROADWAY AVE E,98102
1256801.06275752,202183.112491518,5463,351181,0000000,350,C & F Food Store,C & F Food Store,6540 CALIFORNIA AVE SW,98136
1302311.3578916,249610.83128418,5464,351188,0000000,350,Cactus,Cactus,121 PARK LN,98033
1257438.89579944,248931.426803097,5465,351201,0000000,350,"Cafe Besalu; Inc","Cafe Besalu; Inc",5909 24TH AVE NW,98107
1258554.50019552,247067.322263598,5466,351207,0000000,350,Cafe Cugini,Cafe Cugini,5306 BALLARD AVE NW,98107
1302147.82409795,249503.451577693,5467,351214,0000000,350,Cafe Happy,Cafe Happy,102 KIRKLAND AVE,98033
1237593.14480861,167553.417315349,5468,351225,0000000,350,Cafe Luna,Cafe Luna,9924 SW BANK RD,98070
1274433.31555068,226776.549196944,5469,351243,0000000,350,Cafe Presse,Cafe Presse,1117 12TH AVE,98122
1267924.58578603,226394.118531361,5470,351250,0000000,350,Cafe Suisse,Cafe Suisse,2008 WESTLAKE AVE #100,98121
1282647.24597318,199496.327838853,5471,351254,0000000,350,Cafe Truong Nguyen,Cafe Truong Nguyen,7143A M L KING JR WAY S,98118
1268382.73742877,226280.030176848,5472,351270,0000000,350,Caffe Lieto,Caffe Lieto,1909 1ST AVE,98101
1306667.0204401,228628.057633027,5473,351275,0000000,350,Caffe Sospeso,Caffe Sospeso,11511 NE 10TH ST,98004
1301571.26029044,138619.988633767,5474,351291,0000000,350,California Monster Sushi,California Monster Sushi,25620 104TH AVE SE,98030
1362639.99510811,269587.916001856,5475,6006923,0000000,600,Hix Park,Hix Park,NE 147th Pl and 282nd Ave NE,98019
1301528.64489011,227916.460959107,5476,6006900,0000000,600,Goddard Park,Goddard Mini Park,715 100th Ave NE,98004
1271640.89003319,245719.670103267,5477,903033,0,903,Wallingford Farmers Market,Wallingford Farmers Market,4649 Sunnyside Avenue North,98103
1285713.2021116,202327.583003104,5478,1032,0000000,600,Graham Hill Playground,Graham Hill Playground,51st Ave S & S Graham St,98118
1274011.87413636,221014.882898778,5479,6007169,0000000,600,Beacon Place,Beacon Place,5420 22nd Ave NW,98104
1279656.57413302,245477.065929681,5480,5410008,775745,530,Bartell Drugs-Univ Village,Univ Village,2700 NE UNIVERSITY VILLAGE ST,98105
1271388.87085219,223506.958951354,5481,2100001,834099,210,"Licensing Dept-Auto Plates, KC Admin B","Licensing Dept - Auto Plates, KC Admin B",500 4th Ave,98104
1277132.22911611,199491.332113937,5482,650084,764142,65,KC Airport Law Enforcement,KC Airport Law Enforcement,7277 Perimeter Rd S,98108
1314134.8499926,164912.464920104,5483,650008,611396,65,Fairwood Storefront,Fairwood,17620 140th Ave SE,98058
1262323.67211911,233366.599993184,5484,6007144,0000000,600,Marshall Park,Marshall Park,7th Ave. W and W Highland Dr.,98119
1286932.61207436,101478.353927687,5485,6002972,0000000,600,Interurban Trail Site - Pacific,Interurban Trail Site - Pacific,5th Ave NW and Tacoma Blvd N to 3rd Ave SW and Frontage Rd ,98047
1295421.78800936,212316.04202877,5486,540,874102,600,Homestead Field,Homestead Field,SE 40th St & 80th Ave SE,98040
1336589.83985944,100966.351014689,5487,6005484,0000000,600,Lower Newaukum Creek Natural Area,Lower Newaukum Creek Natural Area,212th Ave SE and SE 370th St,98092
1399945.61997178,189877.586905777,5488,6002448,0000000,600,Meadowbrook Farm,Meadowbrook Farm,SE Middle Fork Rd and SE 116th St,00000
1238567.33183661,158226.670877025,5489,6002852,0000000,600,Vashon Pool Site,Vashon Pool Site,9625 SW 204th St,98040
1239835.0399311,146525.761864185,5490,766,0000000,600,Burton Acres and Jenson Point,Burton Acres Park,SW Harbor Dr & SW Burton Dr,98070
1383762.86001453,195019.690138608,5491,9010053,2946642,901,Snoqualmie Library Ballot Drop Box,Snoqualmie Library (460),7824 Center Blvd SE,98065
1283187.42008969,182467.480006859,5492,9010054,734896,901,Tukwila Community Center Ballot Drop Box,Tukwila Community Center (490),12424 42nd Ave S,98168
1238092.3898731,168695.259847939,5493,9010055,532901,901,Vashon Library Ballot Drop Box,Vashon Library (520),17210 Vashon Hwy SW,98070
1333280.43013969,276610.69985652,5494,9010056,162068,901,Woodinville Library Ballot Drop Box,Woodinville Library (540),17105 Avondale Rd NE,98072
1326773.70988545,244903.690107942,5495,9010057,367265,901,Redmond Community Center Ballot Drop Box,Redmond Community Center (395),6505 176th Ave NE,98052
1294673.19009711,120375.070071191,5496,9010059,985650,901,Auburn Park & Ride Ballot Drop Box,Auburn Park & Ride (025),101 15th St NE,98002
1269967.89075452,224541.061213851,5497,350942,0000000,350,Blue Water Burrito Co,Blue Water Burrito Co,1000 2ND AVE,98104
1271356.89158544,228618.664279103,5498,350943,0000000,350,Blue Water Taco Grill,Blue Water Taco Grill,1730 MINOR AVE 101,98101
1256812.66640885,208305.96081011,5499,350944,0000000,350,Blue Willow Catering Inc,Blue Willow Catering Inc,4721 CALIFORNIA AVE SW,98116
1265595.5671501,252725.810946599,5500,350947,0000000,350,Bluebird Ice Cream,Bluebird Ice Cream,7400 GREENWOOD AVE N,98103
1282317.07373327,222852.134801686,5501,350948,0000000,350,Bluwater Leschi,Bluwater Leschi,102 LAKESIDE AVE S,98122
1278094.51820202,157768.56582211,5502,351516,0000000,350,Chevron - Seatac,Chevron - Seatac,19923 INTERNATIONAL BL,98188
1314488.87651552,165046.614914268,5503,350712,0000000,350,Beauty And The Beans,Beauty And The Beans,25625 164TH ST SE,98042
1271253.72217236,224277.889168024,5504,350715,0000000,350,Bebas & Amigos,Bebas & Amigos,700 5TH AVE,98104
1271157.89592044,229715.451455608,5505,350716,0000000,350,Bebas And Dos Amigos,Bebas And Dos Amigos,209 YALE AVE N,98109
1303293.58952294,229275.398858026,5506,350820,0000000,350,Beverages & More,Beverages & More,1100 BELLEVUE WAY NE,98004
1256591.09532969,202839.053764939,5507,350821,0000000,350,Beveridge Place Pub,Beveridge Place Pub,6413 CALIFORNIA AVE SW,98136
1269784.23954703,223848.559974194,5508,350824,0000000,350,Bibimbap,Bibimbap,95 MARION ST,98104
1265576.65970761,261503.499427944,5509,350825,0000000,350,Bick'S Broadview Grill,Bick'S Broadview Grill,10555 GREENWOOD AVE N,98133
1496376.91070461,155196.719259769,5510,350826,0000000,350,Big Air Bar-B-Que,Big Air Bar-B-Que,SNOQUALMIE PASS,98068
1318507.92917295,234328.279500276,5511,350830,0000000,350,Big Bazaar,Big Bazaar,2789 152ND AVE NE,98052
1309895.99987452,218804.999851361,5512,169,89,660,Woodridge Elementary School,Woodridge,12619 SE 20th Pl,98005
1296796.23998486,112066.929863349,5513,9010001,783132,901,Auburn Library Ballot Drop Box,Auburn Library (020),1102 Auburn Way S,98002
1302910.43313703,228684.870511517,5514,350886,0000000,350,Black Bottle Postern,Black Bottle Postern,919 Bellevue WAY NE,98004
